id,experiences_offered,host_name,host_since,host_location,host_response_time,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,zipcode,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,host_response_rate_binned,host_verification_binned,perceived_quality
15797454,none,Leila,2015-01-05,inlondon,within a few hours,f,t,t,Croydon,CR0,f,House,Private room,2,1.0,1.0,1.0,Real Bed,25.0,100.0,12.0,1,15.0,1,7,2 months ago,20,50,80,81,7,2016-11-13,2017-02-17,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,1,1.86,Very Good,Equals4,Good
3734796,family,Paul,2014-07-29,inlondon,within an hour,f,t,t,Croydon,CR8,t,House,Entire home/apt,5,1.5,3.0,3.0,Real Bed,164.0,500.0,39.0,2,10.0,7,365,2 months ago,0,0,0,0,5,2015-10-04,2017-01-11,10.0,10.0,10.0,10.0,10.0,9.0,t,strict,f,f,2,0.29,Very Good,Equals4,Bad
13969729,none,Aa,2016-07-08,inlondon,within an hour,f,t,f,Croydon,CR0,f,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,100.0,150.0,10.0,3,10.0,1,3,2 months ago,27,57,87,178,4,2016-08-25,2016-12-28,8.0,9.0,9.0,10.0,9.0,9.0,f,strict,f,f,5,0.62,Very Good,LowerThan4,Bad
10670121,none,Chloe,2014-10-09,inlondon,within a day,f,t,t,Croydon,SE25,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,80.0,250.0,50.0,2,10.0,2,1125,2 weeks ago,29,54,84,359,3,2016-07-08,2017-01-03,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,0.38,Medium,Equals4,Good
16699080,none,Henry,2014-03-20,inlondon,within an hour,f,t,t,Croydon,CR02GE,f,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,43.0,150.0,29.0,1,11.0,2,100,3 days ago,0,0,0,62,4,2017-01-15,2017-02-26,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,3,2.45,Good,Equals4,Bad
8030068,none,Sue,2011-05-31,notinlondon,within an hour,f,t,f,Croydon,CR7,t,House,Private room,1,1.5,1.0,1.0,Real Bed,15.0,100.0,10.0,1,10.0,1,21,yesterday,11,22,34,294,26,2015-09-14,2017-02-14,10.0,9.0,10.0,10.0,9.0,10.0,t,strict,f,f,5,1.45,Very Good,Equals4,Bad
13272397,none,Revivit,2016-03-03,notinlondon,within an hour,f,t,t,Croydon,SE25,t,Other,Entire home/apt,2,1.0,1.0,1.0,Real Bed,40.0,150.0,30.0,1,0.0,5,1125,4 days ago,0,0,0,0,5,2016-06-27,2017-01-03,8.0,8.0,9.0,10.0,9.0,8.0,t,moderate,f,f,7,0.6,Very Good,MoreThan4,Bad
15090642,none,Nigel,2016-09-17,inlondon,within an hour,f,t,t,Croydon,CR2,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,47.0,250.0,15.0,2,0.0,5,120,a week ago,2,25,44,126,5,2016-10-09,2017-02-24,9.0,9.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,1.02,Very Good,MoreThan4,Good
4206958,none,Kiki,2013-09-01,inlondon,within a few hours,f,t,t,Croydon,CR7,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,32.0,100.0,25.0,1,8.0,5,60,4 weeks ago,0,30,60,181,15,2015-01-15,2017-02-01,9.0,9.0,9.0,10.0,8.0,9.0,f,strict,f,f,1,0.58,Very Good,Equals4,Bad
14987203,none,Jessica,2014-08-15,inlondon,within an hour,f,t,t,Croydon,SE19,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,200.0,15.0,1,0.0,1,10,yesterday,14,32,61,141,7,2016-10-16,2017-02-26,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,1.5,Very Good,Equals4,Good
7834452,none,Joyce,2015-04-23,notinlondon,within a few hours,f,t,t,Croydon,CR0,f,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,200.0,20.0,1,10.0,1,15,5 weeks ago,1,17,47,47,8,2015-08-21,2016-11-20,9.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,2,0.43,Very Good,MoreThan4,Good
3795811,family,Samantha,2014-08-05,inlondon,within an hour,f,t,t,Croydon,CR0,t,House,Private room,1,1.0,1.0,1.0,Real Bed,35.0,600.0,8.0,2,0.0,1,150,7 weeks ago,0,0,0,48,9,2014-09-11,2016-09-20,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,3,0.3,Very Good,Equals4,Good
10975929,none,Ann-Marie,2015-07-29,notinlondon,within an hour,f,t,t,Bromley,BR2,f,House,Private room,2,1.0,1.0,1.0,Real Bed,30.0,100.0,5.0,1,20.0,1,1125,2 weeks ago,25,55,85,360,8,2016-06-10,2017-02-16,10.0,10.0,10.0,10.0,10.0,10.0,t,moderate,f,f,1,0.89,Very Good,MoreThan4,Good
16424457,none,Brian,2016-12-18,notinlondon,within an hour,f,t,f,Bromley,BR2,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,90.0,150.0,10.0,1,0.0,2,1125,a week ago,2,20,50,132,5,2016-12-31,2017-02-15,10.0,10.0,10.0,10.0,8.0,10.0,t,strict,f,f,1,2.34,Very Good,LowerThan4,Good
6003107,none,Rebecca,2014-08-10,notinlondon,within a day,f,t,t,Bromley,BR2,t,House,Entire home/apt,6,1.5,2.0,3.0,Real Bed,80.0,150.0,50.0,1,0.0,5,1125,7 weeks ago,0,1,1,1,5,2015-08-04,2016-08-19,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,2,0.26,Very Good,Equals4,Good
13342124,none,Nikki,2016-03-13,notinlondon,within a day,f,t,t,Bromley,BR2,t,House,Entire home/apt,5,2.0,3.0,3.0,Real Bed,150.0,500.0,45.0,4,20.0,7,20,a week ago,0,0,9,97,5,2016-08-10,2016-12-03,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,1,0.72,Very Good,MoreThan4,Good
15504137,none,Annette,2016-05-25,inlondon,within an hour,f,t,t,Bromley,BR3,t,Other,Entire home/apt,4,1.0,2.0,4.0,Real Bed,59.0,300.0,18.0,2,25.0,2,21,2 weeks ago,29,59,89,364,7,2016-11-10,2017-02-26,9.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,1,1.81,Very Good,MoreThan4,Good
9250866,none,Kremena And Alex,2012-04-12,inlondon,within an hour,f,t,t,Bromley,SE26,t,House,Entire home/apt,12,2.5,4.0,7.0,Real Bed,150.0,250.0,125.0,6,5.0,3,1125,today,17,29,52,272,16,2015-12-01,2017-02-24,9.0,9.0,8.0,9.0,9.0,9.0,t,strict,f,f,85,1.04,Good,Equals4,Bad
15435954,none,Michele,2016-10-09,inlondon,within an hour,f,t,t,Bromley,SE19,t,House,Private room,1,1.0,1.0,1.0,Real Bed,25.0,100.0,5.0,1,5.0,1,1125,yesterday,30,60,86,361,6,2016-10-15,2017-01-01,9.0,10.0,10.0,10.0,8.0,9.0,f,moderate,f,f,2,1.27,Very Good,MoreThan4,Bad
12541082,none,Michele,2016-04-19,inlondon,within an hour,t,t,t,Bromley,SE26,f,House,Private room,2,2.5,1.0,2.0,Real Bed,36.0,100.0,5.0,1,0.0,1,1125,5 days ago,28,52,82,357,5,2016-05-18,2017-01-17,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,2,0.51,Very Good,MoreThan4,Good
15426505,none,Michele,2016-10-09,inlondon,within an hour,f,t,t,Bromley,SE19,f,House,Private room,1,1.0,1.0,1.0,Real Bed,22.0,100.0,5.0,1,5.0,1,1125,yesterday,28,58,88,363,17,2016-10-12,2017-02-20,9.0,9.0,9.0,9.0,9.0,9.0,f,moderate,f,f,2,3.54,Very Good,MoreThan4,Bad
10512556,none,Christine,2015-07-14,notinlondon,within an hour,f,t,f,Bromley,SE19,f,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,90.0,250.0,60.0,1,0.0,2,1125,yesterday,28,49,65,333,20,2016-04-04,2017-01-13,10.0,10.0,10.0,10.0,9.0,9.0,f,flexible,f,f,1,1.79,Very Good,LowerThan4,Bad
15757279,none,Lee,2015-04-22,inlondon,within a few hours,f,t,f,Bromley,SE20,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,65.0,100.0,30.0,2,10.0,2,1125,4 weeks ago,29,59,89,89,6,2016-11-22,2017-02-17,10.0,10.0,10.0,10.0,9.0,10.0,t,flexible,f,f,2,1.75,Very Good,LowerThan4,Good
13137576,none,Revivit,2016-03-03,notinlondon,within an hour,f,t,t,Bromley,BR1,f,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,70.0,200.0,50.0,4,20.0,7,30,6 days ago,16,16,19,19,8,2016-05-25,2017-01-09,10.0,9.0,10.0,10.0,9.0,10.0,t,moderate,f,f,7,0.85,Very Good,MoreThan4,Good
12891341,none,Georgina,2011-08-17,inlondon,within a few hours,f,t,t,Bromley,SE20,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,225.0,25.0,1,0.0,2,1125,2 months ago,0,0,0,0,6,2016-08-22,2017-01-02,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,0.92,Very Good,MoreThan4,Good
7769599,none,Gaby,2012-07-13,inlondon,a few days or more,f,t,t,Bromley,SE19,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,25.0,100.0,5.0,1,0.0,3,1125,5 days ago,0,0,0,154,5,2016-01-03,2016-10-05,10.0,10.0,10.0,9.0,9.0,9.0,f,moderate,f,f,2,0.35,Bad,MoreThan4,Bad
13935054,none,Pascal,2013-11-16,inlondon,within a day,f,t,t,Bromley,SE20,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,85.0,350.0,49.0,2,20.0,2,14,2 weeks ago,19,24,54,114,6,2016-07-21,2016-12-12,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,0.79,Very Good,Equals4,Good
14074467,none,Gervasio,2016-07-18,notinlondon,within an hour,f,t,t,Bromley,BR1,f,House,Private room,1,1.0,1.0,1.0,Real Bed,28.0,72.0,10.0,1,0.0,1,1125,4 months ago,23,53,83,358,3,2016-09-26,2017-01-20,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,1,0.56,Very Good,MoreThan4,Good
364792,none,John,2011-08-18,inlondon,within a day,f,t,t,Bromley,SE19,t,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,120.0,250.0,50.0,4,20.0,2,30,2 weeks ago,30,60,90,180,3,2016-05-03,2016-10-30,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,1,0.29,Medium,MoreThan4,Bad
10981953,none,Leila,2014-12-15,inlondon,within a few hours,f,t,t,Bromley,SE20,f,Apartment,Entire home/apt,8,2.0,3.0,4.0,Real Bed,135.0,500.0,50.0,6,20.0,1,1125,a week ago,26,49,75,327,19,2016-07-02,2017-02-21,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,2.31,Good,MoreThan4,Good
12930935,none,Charlotte,2013-11-12,inlondon,within an hour,t,t,t,Bromley,BR7,f,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,75.0,200.0,12.0,4,10.0,2,1125,4 days ago,1,1,6,108,15,2016-06-07,2017-01-28,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,1,1.65,Very Good,MoreThan4,Good
2216824,none,Jon,2013-12-07,inlondon,within a few hours,f,t,t,Bromley,SE26,t,House,Entire home/apt,10,1.0,4.0,7.0,Real Bed,145.0,400.0,50.0,1,0.0,2,60,a week ago,0,0,0,0,86,2014-04-01,2017-02-12,9.0,9.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,2.41,Very Good,MoreThan4,Bad
6802256,none,Stephen,2014-04-01,inlondon,within an hour,t,t,t,Bromley,BR2,f,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,79.0,399.0,30.0,2,0.0,1,1125,yesterday,0,18,48,314,54,2015-06-26,2017-02-25,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,9,2.62,Good,Equals4,Good
15465662,none,Nina,2016-10-11,notinlondon,within an hour,f,t,f,Bromley,BR2,f,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,57.0,250.0,15.0,1,0.0,1,1125,a week ago,9,27,57,332,3,2016-10-16,2017-02-16,9.0,7.0,10.0,9.0,9.0,10.0,f,flexible,f,f,1,0.64,Medium,LowerThan4,Good
1439449,none,Linda,2012-05-13,notinlondon,within an hour,t,t,t,Bromley,BR3,t,House,Entire home/apt,6,1.0,3.0,3.0,Real Bed,130.0,200.0,75.0,1,0.0,7,1125,5 days ago,28,47,61,290,20,2014-01-05,2017-01-13,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,0.52,Very Good,MoreThan4,Good
16749035,none,CeCe,2017-01-12,notinlondon,within an hour,f,t,t,Bromley,BR3,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,70.0,300.0,25.0,2,40.0,1,30,yesterday,19,30,30,30,3,2017-01-31,2017-02-19,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,f,f,1,2.65,Very Good,MoreThan4,Good
4145063,none,Gaby,2012-07-13,inlondon,a few days or more,f,t,t,Bromley,SE19,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,40.0,200.0,5.0,1,0.0,2,1125,yesterday,14,41,41,41,7,2015-01-02,2016-07-29,10.0,10.0,10.0,10.0,9.0,9.0,f,moderate,f,f,2,0.26,Bad,MoreThan4,Good
5854136,family,Wendy,2015-02-19,inlondon,within an hour,f,t,t,Bromley,BR4,t,House,Entire home/apt,12,3.5,5.0,12.0,Real Bed,180.0,100.0,50.0,8,5.0,2,1125,today,0,0,0,59,47,2015-05-10,2016-10-20,9.0,9.0,9.0,9.0,9.0,9.0,t,strict,f,f,3,2.12,Very Good,Equals4,Bad
13196213,none,Maria,2016-05-25,notinlondon,within a few hours,f,t,t,Bromley,BR4,f,House,Entire home/apt,5,1.5,3.0,3.0,Real Bed,129.0,300.0,30.0,1,0.0,2,1125,2 weeks ago,0,0,17,17,13,2016-06-05,2016-10-07,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,1.42,Very Good,MoreThan4,Good
13455562,none,Alex,2016-04-18,notinlondon,within an hour,t,t,t,Bromley,BR3,f,House,Private room,2,1.5,1.0,1.0,Real Bed,39.0,125.0,6.0,1,15.0,2,1125,yesterday,11,14,22,239,35,2016-06-30,2017-03-03,10.0,10.0,10.0,10.0,9.0,10.0,t,strict,f,f,2,4.22,Very Good,MoreThan4,Good
11353804,none,Deborah,2013-05-21,inlondon,within a few hours,f,t,t,Bromley,BR3,f,House,Private room,2,1.0,1.0,1.0,Real Bed,30.0,70.0,10.0,2,0.0,2,7,2 weeks ago,23,52,82,307,10,2016-05-11,2017-02-28,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,1.0,Very Good,MoreThan4,Good
6977179,none,Eugene,2014-01-01,notinlondon,within a few hours,f,t,t,Bromley,BR2,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,35.0,150.0,25.0,1,5.0,2,90,2 days ago,0,23,48,48,4,2015-08-01,2017-01-26,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,2,0.21,Very Good,Equals4,Good
7544851,none,John,2015-06-10,notinlondon,within a few hours,f,t,t,Bromley,BR1,t,House,Private room,2,2.0,1.0,1.0,Real Bed,38.0,86.0,17.0,1,0.0,2,1125,5 months ago,29,59,89,364,23,2015-08-25,2016-12-13,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,f,f,2,1.23,Very Good,Equals4,Good
5800944,social,Lindsay,2015-01-02,inlondon,within an hour,f,t,t,Bromley,SE20,t,House,Private room,2,1.0,1.0,1.0,Pull-out Sofa,15.0,300.0,10.0,1,5.0,1,20,6 days ago,2,22,43,311,29,2015-04-24,2017-02-09,10.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,1.28,Very Good,MoreThan4,Bad
13304838,none,Jeroen,2016-03-09,notinlondon,within an hour,f,t,t,Bromley,BR2,t,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,75.0,200.0,40.0,2,20.0,1,22,6 weeks ago,0,0,0,153,9,2016-07-24,2016-12-31,8.0,8.0,9.0,9.0,9.0,8.0,f,strict,f,f,1,1.2,Very Good,MoreThan4,Bad
6588327,none,Ade,2015-04-14,inlondon,within an hour,f,t,t,Bromley,SE20,f,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,55.0,150.0,25.0,2,10.0,2,1125,a week ago,0,0,0,62,46,2015-06-29,2017-02-25,9.0,9.0,9.0,10.0,9.0,9.0,t,strict,f,f,1,2.24,Very Good,Equals4,Bad
10807880,none,George,2016-01-24,notinlondon,within a day,f,t,f,Bromley,BR5,t,House,Private room,2,2.0,1.0,1.0,Real Bed,30.0,150.0,5.0,1,5.0,1,1125,7 weeks ago,29,29,29,29,13,2016-04-09,2016-09-30,9.0,9.0,10.0,9.0,8.0,9.0,f,moderate,f,f,1,1.18,Very Good,LowerThan4,Bad
9490826,none,Fenella,2012-01-02,inlondon,within an hour,f,t,f,Bromley,SE19,t,Bed & Breakfast,Private room,1,1.0,1.0,1.0,Real Bed,27.0,75.0,20.0,1,0.0,2,6,7 weeks ago,25,55,85,176,6,2016-03-23,2016-11-27,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,2,0.52,Very Good,LowerThan4,Good
2934808,none,Nana,2012-02-26,inlondon,within an hour,f,t,t,Bromley,SE20,f,Apartment,Private room,2,2.0,1.0,1.0,Real Bed,32.0,100.0,20.0,1,0.0,1,1125,5 months ago,30,60,83,353,4,2014-06-11,2015-03-13,9.0,10.0,7.0,9.0,9.0,10.0,f,moderate,f,f,1,0.12,Very Good,Equals4,Bad
11976776,none,Graham,2014-04-12,notinlondon,within a few hours,f,t,f,Bromley,BR7,f,House,Entire home/apt,6,1.5,3.0,5.0,Real Bed,150.0,100.0,100.0,1,0.0,3,1125,2 weeks ago,9,15,28,72,7,2016-09-04,2017-02-15,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,f,f,1,1.15,Very Good,LowerThan4,Good
3189115,none,Peter,2013-12-18,inlondon,within a few hours,f,t,t,Bromley,SE19,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,60.0,250.0,45.0,2,15.0,3,1125,5 weeks ago,20,43,73,73,10,2016-05-01,2017-01-18,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,0.97,Very Good,MoreThan4,Good
1608341,none,Daniel,2013-07-21,inlondon,within a day,f,t,t,Bromley,SE20,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,65.0,250.0,33.0,1,5.0,3,60,3 months ago,29,59,89,89,11,2014-03-30,2017-01-27,9.0,9.0,9.0,9.0,9.0,9.0,f,moderate,t,t,1,0.31,Very Good,MoreThan4,Bad
14464454,none,Stephen,2014-04-01,inlondon,within an hour,t,t,t,Bromley,BR2,f,Guesthouse,Entire home/apt,2,1.0,1.0,1.0,Real Bed,79.0,350.0,30.0,1,0.0,1,1125,yesterday,25,55,83,355,8,2016-12-19,2017-02-21,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,9,3.16,Good,Equals4,Good
5383649,romantic,Claire,2012-05-28,inlondon,within a few hours,t,t,t,Bromley,SE20,t,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,120.0,500.0,25.0,1,0.0,2,1125,today,26,56,86,361,3,2016-05-23,2017-02-19,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,2,0.31,Very Good,MoreThan4,Good
10755482,none,Victoria,2016-01-11,notinlondon,within a few hours,f,t,t,Bromley,BR1,f,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,28.0,80.0,8.0,2,20.0,1,1125,2 months ago,29,59,89,179,18,2016-03-13,2017-01-12,9.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,1,1.51,Very Good,MoreThan4,Bad
12583432,none,Jon,2014-06-14,inlondon,within a day,f,t,t,Bromley,SE20,t,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,115.0,100.0,25.0,1,0.0,20,21,3 months ago,30,60,90,90,18,2016-05-26,2016-10-04,10.0,9.0,10.0,10.0,9.0,10.0,f,moderate,f,f,1,1.91,Very Good,Equals4,Good
5722435,none,Tanya,2012-02-18,inlondon,within a few hours,t,t,t,Hounslow,W43DR,f,House,Private room,2,1.0,1.0,1.0,Real Bed,30.0,100.0,40.0,1,20.0,3,30,2 months ago,28,48,55,330,15,2016-02-22,2017-01-31,10.0,10.0,9.0,9.0,9.0,9.0,f,strict,f,f,1,1.19,Very Good,MoreThan4,Bad
13345818,none,Bim'Z Jay,2016-01-26,inlondon,within a few hours,f,t,t,Hounslow,TW13,t,House,Private room,2,1.0,1.0,1.0,Real Bed,25.0,100.0,9.0,1,10.0,1,1125,5 weeks ago,18,48,78,353,4,2016-10-31,2017-01-29,8.0,10.0,9.0,10.0,8.0,9.0,f,moderate,f,f,2,0.95,Very Good,MoreThan4,Good
11852723,none,Louisa,2014-07-18,notinlondon,within a few hours,f,t,t,Hounslow,TW7,f,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50.0,70.0,15.0,2,0.0,2,1125,5 weeks ago,0,0,0,37,4,2016-04-27,2016-12-08,9.0,9.0,10.0,10.0,9.0,8.0,f,strict,f,f,1,0.38,Very Good,MoreThan4,Bad
594724,none,Eddie,2012-07-14,inlondon,within an hour,t,t,t,Hounslow,W6,f,House,Private room,2,0.0,1.0,2.0,Real Bed,70.0,100.0,15.0,2,0.0,1,1125,2 weeks ago,30,60,90,365,38,2013-04-14,2016-12-24,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,4,0.8,Very Good,MoreThan4,Good
1235103,social,J. Muse,2012-10-11,inlondon,within an hour,f,t,t,Hounslow,W4,f,House,Private room,2,1.5,1.0,1.0,Real Bed,38.0,60.0,5.0,1,15.0,1,30,a week ago,14,38,63,333,262,2013-06-30,2017-02-26,9.0,10.0,10.0,10.0,9.0,9.0,t,strict,f,f,11,5.84,Good,Equals4,Bad
15292772,none,Damian,2012-01-30,inlondon,within an hour,f,t,t,Hounslow,W4,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110.0,100.0,30.0,1,10.0,1,1125,today,10,10,10,73,22,2016-10-31,2017-03-01,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,34,5.24,Good,Equals4,Good
12668142,none,Matthew,2016-04-25,notinlondon,within a day,f,t,t,Hounslow,TW8,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,96.0,300.0,45.0,1,0.0,2,1125,2 days ago,26,28,28,28,10,2016-05-29,2017-02-06,10.0,10.0,9.0,8.0,9.0,10.0,t,strict,f,f,1,1.07,Very Good,MoreThan4,Good
12245920,none,Mark,2016-04-05,notinlondon,within an hour,f,t,t,Hounslow,TW5,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,70.0,70.0,20.0,2,0.0,1,1125,today,22,47,73,337,19,2016-06-05,2017-01-12,9.0,7.0,10.0,9.0,9.0,8.0,t,moderate,f,f,1,2.08,Very Good,MoreThan4,Bad
12277224,none,Sundeep,2014-08-28,notinlondon,within a day,f,t,t,Hounslow,TW7,t,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,110.0,145.0,30.0,5,15.0,13,365,3 weeks ago,30,60,90,90,8,2016-05-16,2016-08-24,9.0,8.0,9.0,10.0,10.0,9.0,f,strict,f,f,1,0.82,Very Good,MoreThan4,Bad
5783764,romantic,Richard,2013-07-08,inlondon,within a few hours,t,t,t,Hounslow,TW8,f,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,85.0,70.0,20.0,2,15.0,2,1125,yesterday,23,46,76,349,46,2015-05-03,2017-02-12,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,2.05,Very Good,Equals4,Good
9462072,none,Lee,2011-04-08,inlondon,within a day,f,t,t,Hounslow,TW8,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,120.0,150.0,25.0,2,12.0,4,1125,6 weeks ago,0,2,32,32,36,2015-12-11,2016-10-01,10.0,10.0,10.0,10.0,9.0,10.0,f,strict,f,f,1,2.4,Very Good,Equals4,Good
2912313,family,J. Muse,2012-10-11,inlondon,within an hour,f,t,t,Hounslow,W4,f,House,Entire home/apt,12,3.5,7.0,9.0,Real Bed,490.0,500.0,200.0,1,0.0,2,1125,a week ago,4,15,40,310,12,2014-09-15,2017-02-09,9.0,10.0,9.0,10.0,9.0,9.0,f,strict,f,f,11,0.4,Good,Equals4,Bad
6441413,none,Alixandra,2013-03-15,inlondon,within an hour,t,t,t,Hounslow,W4,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,91.0,200.0,30.0,2,7.0,2,30,a week ago,0,3,5,21,26,2015-06-20,2017-02-24,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,1,1.25,Good,Equals4,Good
6076211,none,Matthew,2015-04-19,inlondon,within an hour,f,t,t,Hounslow,TW7,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,100.0,30.0,1,0.0,4,1125,yesterday,3,18,45,299,13,2015-10-13,2017-01-02,10.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,1,0.77,Very Good,Equals4,Good
955115,romantic,J. Muse,2012-10-11,inlondon,within an hour,f,t,t,Hounslow,W4,f,House,Private room,4,1.5,1.0,2.0,Real Bed,64.0,60.0,10.0,1,10.0,1,30,2 weeks ago,8,14,22,213,260,2013-03-11,2017-03-01,10.0,10.0,10.0,10.0,9.0,10.0,t,strict,f,f,11,5.36,Good,Equals4,Good
11883619,none,Graeme,2016-03-17,inlondon,within an hour,f,t,t,Hounslow,W4,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,92.0,250.0,30.0,1,0.0,3,30,a week ago,29,59,89,364,8,2016-04-15,2016-12-17,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,1,0.74,Very Good,MoreThan4,Good
15636860,none,Maria Angelina,2016-05-13,notinlondon,within an hour,f,t,t,Hounslow,TW5,f,Loft,Entire home/apt,1,1.0,1.0,1.0,Real Bed,42.0,250.0,60.0,1,25.0,1,3,2 months ago,0,12,30,305,6,2016-11-18,2017-01-05,9.0,10.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,1.68,Very Good,MoreThan4,Good
6331241,none,Miles,2015-05-09,inlondon,within a few hours,f,t,f,Hounslow,W4,t,House,Entire home/apt,11,3.5,5.0,7.0,Real Bed,250.0,1.0,100.0,1,0.0,4,14,a week ago,0,4,6,29,10,2015-06-07,2017-01-01,10.0,8.0,10.0,10.0,9.0,9.0,f,moderate,f,f,1,0.47,Good,LowerThan4,Good
1339408,none,Biljana,2013-07-03,inlondon,within a few hours,t,t,t,Hounslow,W4,t,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,36.0,250.0,25.0,1,20.0,2,1125,3 days ago,29,59,89,364,32,2014-05-19,2017-01-03,9.0,9.0,10.0,10.0,9.0,9.0,f,strict,f,f,1,0.94,Very Good,Equals4,Bad
